X,Y,OBJECTID,Category,Subcategory,Defined_Category,Name,Organizer,Website,Address,City,Province,Country,PostalCode,CreationDate,Creator,EditDate,Editor,GlobalID
-78.838418481992719,43.947568685533071,385,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Coldstream Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=7&Scroll=true&id=d1f96cc9-beb9-4e0b-97e4-b95ffb8a98e3,1467 Coldstream Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:24:52.483Z,mmandel_oshawa,ddc7a7cc-4927-4844-a627-063b159e848b
-78.91155099975353,43.982970999845861,386,NATURAL HERITAGE,Parks,Neighbourhood Parks,Columbus Park,,https://www.oshawa.ca/Modules/Facilities/Index.aspx?CategoryIds=&FacilityTypeIds=11&Keywords=Columbus+Park&ScrollMap=true,3365 Simcoe St North,Oshawa,Ontario,Canada,L1H 7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T18:37:08.038Z,mmandel_oshawa,ed0d114a-62f9-4a41-99ed-1e10fe63a94d
-78.873042771857811,43.950084721316664,387,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Conlin Meadows Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=1&Keywords=&ScrollMap=true&id=2908fb38-0a20-4736-abb8-8980a6f87849,1091 Ormond Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:45:13.741Z,mmandel_oshawa,0dd8d389-8f34-4967-b278-08c88b6c81c4
-78.892823999790224,43.947578000045752,388,NATURAL HERITAGE,Parks,Neighbourhood Park,Conlin Woods Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=1&Keywords=&ScrollMap=true&id=19860bcf-95c2-446b-9fb8-95b8bbe10594,1975 Walreg Drive,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T20:02:31.474Z,mmandel_oshawa,1690ac07-8a82-4e43-a4b9-144623f87017
-78.863248000326536,43.910295000093726,389,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Connaught Park,,,435 JARVIS ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,2a514f77-84dd-4205-a2c1-c08d814ba65f
-78.838187979008538,43.919143673629797,390,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Copperfield Park,,oshawa.ca,860 Peggoty Circle,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:35:37.092Z,mmandel_oshawa,26f7da8f-6eb6-416f-8b15-2d74a7a78aba
-78.835707000290043,43.927823000050182,391,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Corbett's Park,,oshawa.ca,885 Grandview St N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:34:28.147Z,mmandel_oshawa,65814ea6-3bee-4d10-b69a-fa74b1a50cef
-78.859324000163681,43.875731999861138,392,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Cordova Park,,,787 OXFORD ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e3b6fa4c-86ec-4912-bee5-9e1a5afcb44f
-78.851622000326188,43.877549999837321,393,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Conant Park,,,420 CONANT ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,c02906b4-e0b2-4b92-830e-95ae11faf9df
-78.856821999857956,43.875687999751989,394,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Cordova Valley Park,,,811 GLEN ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,66c5c4f7-8971-46d9-9725-c0516c02c4a1
-78.855340999551316,43.889541999839253,395,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Cowan Park,,,125 OLIVE AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,68abb2c4-cc2c-4f6c-8fe5-aec351ffe4ce
-78.90376600007535,43.903935000214297,396,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Crimson Court Park,,oshawa.ca,528 Crimson Ct,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:47:45.887Z,mmandel_oshawa,1a58b13c-8900-4b3f-b85a-503f7760bfdc
-78.906224999825071,43.91455399996498,397,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Deer Valley Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=10&Keywords=Deer+Valley+Park&ScrollMap=true&id=7206c8ce-42f5-42f9-aefc-287c99cd6a88,870 Deer Valley Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:28:37.917Z,mmandel_oshawa,0c805cc9-6559-4956-a395-847a66a9f40c
-78.892821000315493,43.901041000008284,398,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Dundee Park,,oshawa.ca,700 Dundee Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T15:04:59.645Z,mmandel_oshawa,b4cbc8cf-5a8a-45c5-95e9-fb1c243abe2c
-78.884514000405503,43.883805999861934,399,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Durham Court Park,,,330 WAVERLEY ST S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,a37ca437-06b2-4113-8bb0-37005bff00ed
-78.840311999795048,43.908436000064306,400,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Eastbourne Park,,,190 EDALE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,bbb25ae8-edee-4e77-87d4-7faf4bbd2a3d
-78.845598000438827,43.896473000080668,401,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Eastview Park,,,433 EULALIE AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,9b008d16-4117-4636-91f6-4b73c8b72015
-78.878542000396678,43.948738999734218,402,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Edenwood Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=1&FacilityTypeIds=1&Keywords=&ScrollMap=true&id=89f58bf2-4cdc-44b7-aefe-a0f758177c2d,1899 Edenwood Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:33:34.178Z,mmandel_oshawa,abd6a21b-8d3d-4ff3-b934-620c81634a56
-78.85575999985096,43.884889000311027,403,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Elena Park,,,500 ALBERT ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1a57779f-4510-4b47-9254-def92b1e9d1e
-78.853843000424547,43.878105000284755,404,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Erie Park,,,43 ERIE ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,583de693-1db0-45c0-b034-046fa5cbceb7
-78.837812999862336,43.903478000269061,405,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Farewell Park,,,725 KING ST E,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,af059404-1c30-4b19-bd0f-5b021d4b5080
-78.827063999921066,43.894894999713131,406,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Florell Drive Park,,,960 FLORELL DR,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,21ef2dd8-e87b-479d-a41a-8bc8ec08cc60
-78.867660294176844,43.93973443489552,407,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Everglades Park,,,365 Pompano Ct,Oshawa,Ontario,Canada,L1K 1M9,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:46:23.295Z,mmandel_oshawa,6dbb2a7b-956e-4f5b-877b-debd55c4b359
-78.862225999604206,43.924130000061837,408,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Exeter Park,,oshawa.ca,896 Exeter St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T13:52:27.878Z,mmandel_oshawa,9289306e-51f3-4092-914f-08b60804a83c
-78.854161000441863,43.86473700019075,409,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Fenelon/Venus Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=12&Scroll=true&id=ffc37cff-9e93-47ff-85fa-e7517ffeddf4,1230 VENUS CRES,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-01T19:46:02.551Z,mmandel_oshawa,2130c884-1ad7-4aeb-b958-743cbfbdcf78
-78.882639999738473,43.897504999841182,410,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Fernhill Park,,oshawa.ca,144 Fernhill Blvd,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:49:43.445Z,mmandel_oshawa,8c5e6358-ac14-4622-937b-0d895e13a157
-78.844410000035168,43.917972999918661,411,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Galahad Park,,,889 GENTRY CRES,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e180bd64-fe68-4217-8dda-85fe91e44465
-78.843734999642464,43.916077999782843,412,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Gentry Tot Lot,,,478 GAYLORD DR,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,62fcbca1-322b-47b1-9234-6ff3b19fbe13
-78.828300999830233,43.934811000280881,413,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Glenbourne Park,,oshawa.ca,1212 Glenbourne Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:32:11.389Z,mmandel_oshawa,0ccfee3a-3891-4a1b-9a68-ddfaa209ddf5
-78.841603000130888,43.904694999924814,414,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Goodman Park,,,640 BOND ST W,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,e9719005-af68-4a3c-92d8-5f5865b3a40f
-78.852721999968026,43.935519999711346,415,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Grand Ridge Park,,oshawa.ca,725 Grand Ridge Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:01:38.155Z,mmandel_oshawa,e6de40e8-0b94-41e6-949e-d6f42fdb5451
-78.815479999753521,43.889376999795445,416,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Grandview Village Park,,,1101 BLOOR ST E,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,4cfcf9d9-d405-4120-bde5-f22380dd8031
-78.840038000158643,43.913778000245898,417,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Greenbriar Park,,,691 GREENBRIAR DR,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,15976b74-2bde-4d41-8e8e-790cb645fbed
-78.859839093076616,43.951144903995754,418,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Greenhill Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=1&Keywords=&Page=6&Scroll=true&id=45fbb239-3544-40d3-a9d0-0080c2dd4a25,730 Greenhill Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:56:25.763Z,mmandel_oshawa,89847266-0842-42b2-89c5-740eccfa01d8
-78.903591000174487,43.909314999753605,419,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Griffith Park,,,721 Griffith St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T19:29:58.397Z,mmandel_oshawa,dfc49134-996b-4f65-adf8-c5ac3e0e2d95
-78.830717999747179,43.897158999769388,420,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Harmony Valley Park,,,259 HARMONY RD S,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,c529ce46-207a-4010-baf7-35d9d20a02e0
-78.901862000169402,43.89900899988978,421,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Homestead Park,,oshawa.ca,360 Homestead Ct,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:48:47.015Z,mmandel_oshawa,d3bf0c54-85bd-47f8-8142-13c00020c2f1
-78.85122200029312,43.885547000270812,422,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Howard Park,,,513 HOWARD ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,ec30b57d-a04e-440a-8963-d2ae88167b2e
-78.858781000015483,43.917189999860028,423,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Humewood Park,,,350 HUMEWOOD AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,93d97468-2490-4d9e-88f3-66095b34402e
-78.854286000115351,43.895525000195619,424,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Huron Park,,,130 HURON ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,2fcd5a7e-5fd5-4fb5-b96b-0c4177a1da46
-78.853630999814129,43.921970999822058,425,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Hyde Park,,oshawa.ca,600 Cannonberry Ct,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T13:55:34.797Z,mmandel_oshawa,3ad97d28-0b15-4117-b67e-8d80dd2d32a4
-78.838689088483648,43.939272665587161,426,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Iroquois Shoreline Park,,oshawa.ca,1300 Grandview St N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:09:06.433Z,mmandel_oshawa,be141b34-ef31-4f6b-8361-257032f68685
-78.88663099984845,43.95534000015369,427,NATURAL HERITAGE,Parks,Neighbourhood Park,Kedron Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=11&Keywords=Kedron+Park&ScrollMap=true&id=ddd9593b-63d5-4ce6-b346-8a0ce988b783,399 Brittania Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T19:22:28.060Z,mmandel_oshawa,f109bf5c-1ab4-48ad-a4f4-505c85e2375d
-78.827371999892634,43.907983000038705,428,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Keewatin Park,,,105 KEEWATIN ST N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,0b6c4872-036a-4f37-aff3-c034a6a27b9a
-78.824872000135045,43.923057000107917,429,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Kettering Park,,oshawa.ca,1225 Kettering Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:36:40.576Z,mmandel_oshawa,c72e6c38-1da0-4bc7-a55b-847dda493727
-78.849483000243609,43.861604000105935,430,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Lake Vista Park,,,450 EMERALD AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,b5d76152-1c39-4a15-b7a4-7b448f3dc364
-78.832578999995405,43.859258999927903,431,NATURAL HERITAGE,Cemeteries,Cemeteries,Lakewoods Park,,,1580 BIRCHCLIFFE AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-01T19:48:05.337Z,mmandel_oshawa,b4e4686d-0dc3-4084-a732-54453e7bd551
-78.875213000260587,43.881325000107978,432,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Laval Park,,,475 SALISBURY ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,c209fb34-e2b1-45e2-a617-03cd802d1281
-78.875213000260587,43.881325000107978,433,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Laval Park,,,475 SALISBURY ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,d378cf8f-d914-425f-be3a-24dc038abc66
-78.865061999820796,43.889521000259279,434,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Limerick Park,,,900 GIBB ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,50d98a52-7d75-4a6f-b456-8892b1a66ce4
-78.813181999662291,43.898400999789665,435,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Mackenzie Park,,,1234 ATHABASCA ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,897aa678-b14d-46f9-a631-6d8c1cd255ba
-78.824642999806187,43.918878999747186,436,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Margate Park,,oshawa.ca,535 Nottingham Cres,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:37:13.271Z,mmandel_oshawa,8ffbe6a1-5119-4392-a97a-9bf24b78be50
-78.862069999968583,43.901294000134214,437,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Mary Street Park,,,110 MARY ST N,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,0dbd346c-8d23-438c-af87-5e778cb9d509
-78.831486000026288,43.892085000257488,438,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Milton Park,,,425 MILTON ST,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,c92b5249-cecf-4379-90b9-1a753963ab44
-78.848299999862817,43.890391000241536,439,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Mitchell Park,,,301 MITCHELL AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,1766bd6e-ccde-416b-a5e2-4934d38142f1
-78.857079999600813,43.945268999731269,440,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Mount Joy Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=11&Keywords=Mount+Joy+Park&ScrollMap=true&id=4367576e-8bdf-45d8-bc4c-b271e89c2fb7,900 Coldstream Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:59:34.183Z,mmandel_oshawa,b2495740-b939-47fd-bd0d-73c88477a688
-78.890895999594832,43.94156800025722,441,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Niagara Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=10&Keywords=Niagara+Park&ScrollMap=true&id=0ab1de0b-88fb-4cad-a29b-b676e0f69773,360 Niagara Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:18:13.921Z,mmandel_oshawa,3d2d218e-390f-4eea-a9e3-c8c001a5f099
-78.88270699968561,43.908842999861541,442,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Nipigon Park,,oshawa.ca,540 Nipigon St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T15:08:42.289Z,mmandel_oshawa,dddbd3b4-e7d0-4d1a-997c-a268b40e9985
-78.859751961344898,43.929438359549515,443,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,North Pond Park,,oshawa.ca,509 Charrington Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T13:50:37.661Z,mmandel_oshawa,66a5a4ba-7884-48c0-9441-656510bf94af
-78.86825899971241,43.922674999978511,444,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Northway Court Park,,www.oshawa.ca,922 Oshawa Blvd N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T21:03:50.333Z,mmandel_oshawa,6c3baad4-069c-420b-8b4e-19c18ad19d63
-78.867425506769706,43.930564053014109,445,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Northview Park,,oshawa.ca,1196 Ritson Rd N,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T13:50:57.788Z,mmandel_oshawa,f2f99d4b-db4e-462a-81e7-42649d49b48d
-78.867246999934139,43.948858999914684,447,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Parkwood Meadows Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=25&Scroll=true&id=2adb3e5a-c378-4137-87cd-b55b9203a196,860 Ormond Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T18:54:23.521Z,mmandel_oshawa,72e9ab4a-ee98-4539-be0d-4c3a946f8069
-78.850710000107043,43.903782999755087,448,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Patricia Tot Lot,,,106 PATRICIA AVE,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,dbbaf5c5-f68b-4736-a097-0dadf7a242c7
-78.876152337494332,43.926037496540616,449,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Pinecrest Park,,www.oshawa.ca,1350 Beatrice St E,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:28:30.306Z,mmandel_oshawa,8b5b4f65-d555-447a-b268-6c11cbdb4516
-78.897298999598874,43.905718999928801,450,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Prestwick Park,,,505 Prestwick Dr,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T15:01:16.171Z,mmandel_oshawa,793de86c-69d3-450d-b1fd-f44837a5118c
-78.92796899975491,44.019713999752156,451,NATURAL HERITAGE,Parks,Neighbourhood Park,Raglan Park,,,79 Hurd Street,Oshawa,Ontario,Canada,L1H 7K4,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-10-31T18:14:41.598Z,mmandel_oshawa,15503145-6cca-4fed-92cf-102e157819ea
-78.862956000248474,43.854864999883148,452,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Renaissance Park,,,1529 CONNERY CRES,OSHAWA,ONTARIO,CANADA,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-05-18T17:22:22.439Z,City.of.Oshawa,7ccd35fc-7e9e-4484-a9d7-b956e3d4edf3
-78.878207999587531,43.920549999698927,453,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Reservoir Park,,www.oshawa.ca,915 Somerville St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:51:42.086Z,mmandel_oshawa,b42e34ff-a205-4189-b2d5-9fe1666364a2
-78.902639999595948,43.901282999813375,454,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Rimosa Park,,oshawa.ca,410 Rimosa Ct,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-14T14:48:15.429Z,mmandel_oshawa,d4090dbb-90aa-45f1-a4fb-6fc2c99c556d
-78.871364487367231,43.889264261695345,456,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Rundle Park,,Oshawa.ca,241 Park Rd S,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:59:53.684Z,mmandel_oshawa,f19fd2cb-e709-44f3-a1fa-307a3d5812db
-78.883380000428488,43.930667999868589,457,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Russett Park,,https://www.oshawa.ca/Modules/Facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=1&Keywords=&ScrollMap=true&id=0433e2a0-da4f-48bc-bc2e-0d8d19b317ce,1290 Somerville St,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-07T20:07:05.192Z,mmandel_oshawa,80d8f248-1178-49f7-9f3f-e9b7144aad0b
-78.87642300040693,43.897364000197832,458,NATURAL HERITAGE,PARKS,NEIGHBOURHOOD PARK,Saguenay Park,,oshawa.ca,340 Saguenay Ave,Oshawa,Ontario,Canada,,2017-05-18T17:22:22.439Z,City.of.Oshawa,2017-11-28T17:55:33.780Z,mmandel_oshawa,986e8c94-f4cd-47cd-97bf-faf5cdf740b4
